STUDENTYEARMODULE,SID,NUMHUS,COURSETITLE,MODULENAME,CREDITS,LEVEL,SEMESTER,AGEONENTRY,SEX,ETHNICITY,ETHNICITYDETAILED,DISABLETYPE,CARELEAVER,IMDQUINTILE,ACCOMMODATIONTYPE,COMMUTELENGTH,OFSENTQUALGRPCODE,OFSENTQUALGRPLABEL,HESATARIFFGRPCODE,HESATARIFFGRPLABEL,TARIFFPOINTS,STATEMARKERLABEL,SCHOLARSHIPANY,GREATSTARTACCESS,BURSARY,CLASSIFICATION,MABSEQ,ASSTYPECODE,ASSTYPENAME,ASSPERC,HASMC,ACCEPTEDMC,MODULEGRADE
"K""[9#L@P*&#PNAEUX1&:9$",0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 2,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other low income students,Other low income students,1st,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.795693285595084
"K""[9#L@P*&#PNAEUX1&:9$",0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Any other Asian background,Not disabled,Not a care leaver,Quintile 2,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other low income students,Other low income students,1st,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.2506352834815737
"K""#[C7""K</W4J/-=YKKR.(",0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,1.6751550116595155
"K""#[C7""K</W4J/-=YKKR.(",0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.10370850347080958
"K(+<UDE($""])CEMM'/=LK)",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not known / not applicable,Quintile 3,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,SSY,Essay,-0.39689379082727955,4.803768362045622,4.927473997901967,-0.8330950185242461
"K(+<UDE($""])CEMM'/=LK)",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not known / not applicable,Quintile 3,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,4.803768362045622,4.927473997901967,-1.7870696115941374
K)#LUAKVXLZ_FUL/<W$52',0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 5,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.43744218949525987
K)#LUAKVXLZ_FUL/<W$52',0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 5,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.4972623784996425
"K)>D8ZG(0\].)^,1@=_5$#",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Developmental Psychology,0.0,0.0,SEM2,0.21847998887276293,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 2,Commuter,10-15 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",Z9,Not known or zero tariff points,-2.4198197022522865,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.5570825675040251
"K)>D8ZG(0\].)^,1@=_5$#",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Developmental Psychology,0.0,0.0,SEM2,0.21847998887276293,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 2,Commuter,10-15 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",Z9,Not known or zero tariff points,-2.4198197022522865,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-1.4932160515726083
"K)Q&#D6Q_>*<""/X:V9_L$*",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Cognitive/learning difficulties,Not a care leaver,Quintile 1,Unknown,Not known,-0.4192863562200545,A-levels (CDD or higher),6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other students,"Bursary recipients (<£1,000 received in year)",1st,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,0.6550633675847807
"K)Q&#D6Q_>*<""/X:V9_L$*",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Cognitive/learning difficulties,Not a care leaver,Quintile 1,Unknown,Not known,-0.4192863562200545,A-levels (CDD or higher),6,106 - 115 points,0.3928840595121071,State school leaver,Not a scholarship student,Other students,"Bursary recipients (<£1,000 received in year)",1st,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,0.6372222585834734
"K]A9JTD,LR+670!DT0G'O,",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 1,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,1.0960599999532055,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,0.6498159825843965
"K]A9JTD,LR+670!DT0G'O,",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 1,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,1.0960599999532055,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-1.1584328885480815
"K]A9JTD,LR+670!DT0G'O,",0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 1,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,1.0960599999532055,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,2.2282454682817954,EXC,Examination - closed book,-1.032728710479601,-0.20816990425703272,-0.20294373961704976,0.2573115845556403
K#S8:IM`K5?=;6:`)E[+30,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.04598726846658031
K#S8:IM`K5?=;6:`)E[+30,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,2.0655604556881175
K%AR0V`TRX\ON'+1!`CT+*,0.1019396225747327,0.0,BSc Psychology and Counselling FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Black,Black - Caribbean or Caribbean British,Not disabled,Not a care leaver,Quintile 2,Commuter,1-3 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:02,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.8555134745994658
K%AR0V`TRX\ON'+1!`CT+*,0.1019396225747327,0.0,BSc Psychology and Counselling FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Black,Black - Caribbean or Caribbean British,Not disabled,Not a care leaver,Quintile 2,Commuter,1-3 miles,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",7,116+ points,0.7946988826213062,State school leaver,Not a scholarship student,Other students,Other students,02:02,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-1.2570837265553088
"K`O5""XHTKQ#)_]Z^5'J?60",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-0.8330950185242461
"K`O5""XHTKQ#)_]Z^5'J?60",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 3,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,1.173505005622763
K<F+)>2?YGL^OHZUNJG!V/,0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Mental health condition,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-1.1269485785457751
K<F+)>2?YGL^OHZUNJG!V/,0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Mental health condition,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.9751538526082312
"K=;""T-$#741$=VB*%""15Y(",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-1.0167534935377014
"K=;""T-$#741$=VB*%""15Y(",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not a care leaver,Quintile 2,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,0.32657706656071456
K$K2<22._2!/@2\![`MQ60,0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,0.21847998887276293,Female,Black,Black - African or African British,Not disabled,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.44311091240075695,Unknown,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,0.4357226745687108
K$K2<22._2!/@2\![`MQ60,0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,0.21847998887276293,Female,Black,Black - African or African British,Not disabled,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.44311091240075695,Unknown,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,1.2102367006254535
"K00BJ;L4T^S^VPBZC""-Y/+",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not known / not applicable,Quintile 4,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.5435646181780567,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,-0.9841894013026808,PRE,Presentation,-1.668563630131922,4.803768362045622,4.927473997901967,-0.7638295365191718
"K00BJ;L4T^S^VPBZC""-Y/+",0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not known / not applicable,Quintile 4,Commuter,6-10 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,0.5435646181780567,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-0.40595787949295276
